시간,유저코드,카테고리,제품코드,가격,행동
2022-06-06 02:44:35,u565727049,패션,p28720765,89.58,V
2022-06-06 02:44:37,u522982062,패션,p91016180,17.82,V
2022-06-06 02:44:44,u562405539,자동차,p26001890,185.88,V
2022-06-06 02:44:52,u567429542,식품,p15100228,582.25,V
2022-06-06 02:44:58,u552370187,식품,p34800251,96.52,V
2022-06-06 02:45:05,u567327944,자동차,p12720549,38.35,V
2022-06-06 02:45:12,u567140121,패션,p14018720,630.62,V
2022-06-06 02:45:16,u522982062,식품,p91009180,17.81,V
2022-06-06 02:45:24,u530090931,식품,p25014460,488.79,V
2022-06-06 02:45:25,u553480943,자동차,p10037690,434.76,V
2022-06-06 02:45:26,u555740996,식품,p10052110,192.07,V
2022-06-06 02:45:31,u559292164,패션,p13070690,513.81,V
2022-06-06 02:45:31,u518438708,자동차,p10052130,746.45,V
2022-06-06 02:45:41,u547470447,식품,p19200103,236.81,V
2022-06-06 02:45:44,u565727049,식품,p28717549,109.4,V
2022-06-06 02:45:56,u513242747,식품,p62008800,38.59,V
2022-06-06 02:46:04,u566418205,패션,p27500014,38.59,V
2022-06-06 02:46:14,u512464060,식품,p10050140,497.53,V
2022-06-06 02:46:17,u567001624,식품,p10044260,190.46,V
2022-06-06 02:46:29,u513239055,식품,p26006010,211.59,V
2022-06-06 02:46:30,u566987605,패션,p98004280,189.17,V
2022-06-06 02:46:36,u524289434,컴퓨터,p70052340,122.26,V
2022-06-06 02:46:50,u513462076,식품,p27020530,509.38,V
2022-06-06 02:47:17,u553480943,자동차,p10037690,434.76,V
2022-06-06 02:47:33,u528106459,식품,p15800217,200.78,V
2022-06-06 02:47:43,u513048068,식품,p12006170,141.55,V
2022-06-06 02:47:48,u518875300,컴퓨터,p30000016,313.24,V
2022-06-06 02:47:55,u514509337,식품,p26205450,145.41,V
2022-06-06 02:48:01,u514426221,패션,p26400193,253.55,V
2022-06-06 02:48:19,u518928369,컴퓨터,p10042580,761.43,V
2022-06-06 02:48:28,u565395149,식품,p20100043,56.06,V
2022-06-06 02:48:40,u525235853,식품,p21402131,132.31,V
2022-06-06 02:48:44,u524059616,식품,p12703494,41.19,V
2022-06-06 02:49:01,u513091775,식품,p10048560,131.66,V
2022-06-06 02:49:23,u512579657,식품,p57012470,77.22,V
2022-06-06 02:50:11,u514509337,식품,p26600065,91.12,V
2022-06-06 02:50:14,u512579657,식품,p60000720,915.98,V
2022-06-06 02:50:14,u516052485,식품,p18016900,381.74,V
2022-06-06 02:50:16,u512909631,패션,p26020450,411.82,V
2022-06-06 02:50:34,u550812421,식품,p36012410,424.28,V
2022-06-06 02:50:40,u567828317,식품,p10042380,1235.27,V
2022-06-06 02:50:49,u561200246,패션,p28719190,123.3,V
2022-06-06 02:51:00,u536409277,식품,p13200011,128.45,V
2022-06-06 02:51:03,u514528345,컴퓨터,p12706655,45.82,V
2022-06-06 02:51:06,u518297899,식품,p31300067,10.3,V
2022-06-06 02:51:25,u514017351,컴퓨터,p12702755,33.44,V
2022-06-06 02:51:31,u515495146,패션,p79004040,36.01,V
2022-06-06 02:51:59,u513607326,식품,p10048560,131.66,V
2022-06-06 02:52:09,u540101095,식품,p22700128,68.21,V
2022-06-06 02:52:20,u559669923,패션,p27025900,205.9,V
2022-06-06 02:52:21,u514509337,식품,p26300555,147.12,V
2022-06-06 02:52:22,u515397272,컴퓨터,p28718722,89.84,V
2022-06-06 02:52:23,u567338605,식품,p10025420,488.79,V
2022-06-06 02:52:30,u513112440,식품,p48040560,160.36,V
2022-06-06 02:52:52,u515231097,패션,p28720701,102.45,V
2022-06-06 02:52:58,u559669923,패션,p27025900,205.9,V
2022-06-06 02:53:01,u562810130,식품,p10052040,151.61,V
2022-06-06 02:53:20,u515992286,패션,p12712410,56.63,V
2022-06-06 02:53:22,u546598156,식품,p13201121,148.27,V
2022-06-06 02:53:28,u517414184,자동차,p18018050,228.78,V
2022-06-06 02:53:33,u519067510,식품,p18017040,432.94,V
2022-06-06 02:53:41,u518297899,자동차,p31300092,9.24,V
2022-06-06 02:53:49,u515397272,식품,p28720698,102.45,V
2022-06-06 02:53:55,u523950526,패션,p22700196,228.45,V
2022-06-06 02:53:55,u514546439,자동차,p13070350,1013.93,V
2022-06-06 02:54:10,u516910137,컴퓨터,p10052670,334.37,V
2022-06-06 02:54:15,u542856820,패션,p26300781,176.58,V
2022-06-06 02:54:19,u514594369,식품,p10051640,280.03,V
2022-06-06 02:54:23,u542760710,식품,p12719854,41.19,V
2022-06-06 02:54:38,u524892029,식품,p12720643,76.96,V
2022-06-06 02:54:45,u512364920,패션,p27023310,527.42,V
2022-06-06 02:54:54,u522574784,식품,p10048970,952.15,V
2022-06-06 02:55:15,u514718711,패션,p10051000,138.89,V
2022-06-06 02:55:24,u545125505,식품,p37007790,299.88,V
2022-06-06 02:55:41,u550538850,컴퓨터,p63014020,7.7,V
2022-06-06 02:55:51,u514313044,패션,p63003250,35.5,V
2022-06-06 02:56:07,u515299012,식품,p27006140,383.54,V
2022-06-06 02:56:10,u541487114,자동차,p93000630,463.31,V
2022-06-06 02:56:18,u516626889,패션,p17303297,3.35,V
2022-06-06 02:56:23,u514594369,컴퓨터,p10051630,280.04,V
2022-06-06 02:57:39,u512383232,식품,p26202769,239.65,V
2022-06-06 02:58:00,u559292164,자동차,p13070350,1013.93,V
2022-06-06 02:58:11,u514509337,식품,p26500318,25.48,V
2022-06-06 02:58:12,u519839608,식품,p18020080,666.28,V
2022-06-06 02:58:15,u536409277,패션,p14700199,195.6,V
2022-06-06 02:58:22,u513800612,자동차,p14803100,720.48,V
2022-06-06 02:58:29,u567830136,패션,p27013330,952.38,V
2022-06-06 02:58:41,u563314408,패션,p10050840,254.83,V
2022-06-06 02:58:42,u514060912,자동차,p36012190,489.05,V
2022-06-06 02:58:46,u519018668,자동차,p26400217,214.42,V
2022-06-06 02:59:16,u515049404,식품,p43002630,63.04,V
2022-06-06 02:59:35,u542147546,자동차,p12400174,69.5,V
2022-06-06 02:59:41,u563318371,식품,p35002140,239.36,V
2022-06-06 02:59:42,u514797839,패션,p13066460,565.78,V
2022-06-06 02:59:59,u551335420,식품,p28400915,44.79,V
2022-06-06 03:00:00,u553480943,자동차,p26400625,316.61,V
2022-06-06 03:00:28,u514677166,식품,p10048560,131.66,V
2022-06-06 03:00:30,u515596584,컴퓨터,p10049190,849.19,V
2022-06-06 03:00:33,u556426949,식품,p13065710,1801.82,V
2022-06-06 03:00:45,u554109241,자동차,p27022820,1846.74,V
2022-06-06 03:00:47,u515397272,패션,p45600168,59.18,V
2022-06-06 03:00:49,u513657590,식품,p26400316,150.07,V
2022-06-06 03:00:56,u549354148,컴퓨터,p72040160,0.97,V
2022-06-06 03:01:16,u567140121,자동차,p14805570,772.19,V
2022-06-06 03:01:23,u514629834,식품,p22700679,61.78,V
2022-06-06 03:01:27,u541487114,식품,p93001110,848.81,V
2022-06-06 03:01:29,u513463041,식품,p12703051,102.71,V
2022-06-06 03:01:47,u520985046,자동차,p39003390,33.2,V
2022-06-06 03:01:55,u546137990,컴퓨터,p36015150,617.75,V
2022-06-06 03:02:04,u559161005,패션,p10047410,196.92,V
2022-06-06 03:02:06,u530918918,식품,p26204084,275.68,V
2022-06-06 03:02:23,u518641284,식품,p51800034,144.15,V
2022-06-06 03:02:31,u529355000,자동차,p13073850,349.79,V
2022-06-06 03:02:38,u516067450,식품,p10051590,211.07,V
2022-06-06 03:02:38,u513242747,자동차,p62005470,49.78,V
2022-06-06 03:03:14,u540484336,컴퓨터,p10040380,154.16,V
2022-06-06 03:03:28,u540876264,자동차,p36009630,489.05,V
2022-06-06 03:03:33,u512512802,자동차,p28717081,100.13,V
2022-06-06 03:03:40,u523950526,식품,p22700065,145.43,V
2022-06-06 03:03:51,u542760710,패션,p12700931,53.03,V
2022-06-06 03:03:52,u516281661,식품,p28101059,115.58,V
2022-06-06 03:03:53,u557163006,식품,p10051740,643.23,V
2022-06-06 03:04:01,u545530731,식품,p28715752,77.22,V
2022-06-06 03:04:03,u530090931,식품,p25018580,398.95,V
2022-06-06 03:04:10,u553480943,식품,p26500683,414.17,V
2022-06-06 03:04:10,u513850187,자동차,p10033120,746.09,V
2022-06-06 03:04:19,u523950526,식품,p22700080,123.3,V
2022-06-06 03:04:20,u517250472,식품,p10037060,172.44,V
2022-06-06 03:04:31,u515898912,식품,p48040560,160.36,C
2022-06-06 03:04:58,u517297727,패션,p14804850,902.35,V
2022-06-06 03:05:04,u567829225,패션,p51005310,55.34,V
2022-06-06 03:05:11,u553480943,자동차,p26500684,405.42,V
2022-06-06 03:05:20,u530090931,식품,p25018580,398.95,V
2022-06-06 03:05:49,u550538850,컴퓨터,p63012580,25.48,V
2022-06-06 03:05:52,u527577638,자동차,p10047500,195.04,V
2022-06-06 03:06:45,u566861580,컴퓨터,p87002180,28.29,V
2022-06-06 03:06:51,u523614905,컴퓨터,p79008160,75.62,V
2022-06-06 03:06:53,u543061390,식품,p37013870,46.31,V
2022-06-06 03:06:59,u567346360,패션,p26400760,350.85,V
2022-06-06 03:07:53,u567346360,패션,p26403247,79.54,V
2022-06-06 03:08:00,u524059616,식품,p53500011,118.41,V
2022-06-06 03:08:02,u517409045,컴퓨터,p10046590,714.28,V
2022-06-06 03:08:26,u514237842,식품,p21404397,25.48,V
2022-06-06 03:08:36,u514546439,자동차,p76004800,45.56,V
2022-06-06 03:08:44,u512558789,자동차,p26400511,277.48,V
2022-06-06 03:09:06,u519196838,패션,p28721177,79.02,V
2022-06-06 03:09:17,u545125505,식품,p37007790,299.88,V
2022-06-06 03:10:11,u513397399,컴퓨터,p36012500,347.47,V
2022-06-06 03:10:12,u542856820,자동차,p51003250,638.11,V
2022-06-06 03:10:14,u512426470,컴퓨터,p21407688,67.18,V
2022-06-06 03:10:20,u530090931,컴퓨터,p25008290,642.38,V
2022-06-06 03:10:49,u524059616,식품,p32900140,12.19,V
2022-06-06 03:11:02,u513330414,식품,p27008040,180.42,V
2022-06-06 03:11:03,u516070251,식품,p12703494,41.19,V
2022-06-06 03:11:39,u525974087,자동차,p26002340,153.92,V
2022-06-06 03:11:46,u543061390,식품,p37010880,102.23,V
2022-06-06 03:11:57,u519068924,자동차,p12705188,43.89,V
2022-06-06 03:11:59,u567499517,식품,p15100367,499.11,V
2022-06-06 03:12:03,u567830136,식품,p36014470,433.0,V
2022-06-06 03:12:04,u556426949,식품,p13065710,1801.82,V
2022-06-06 03:12:18,u522428371,식품,p12709556,40.16,V
2022-06-06 03:12:21,u537162954,패션,p12301220,416.58,V
2022-06-06 03:12:32,u530918918,패션,p26201243,155.99,V
2022-06-06 03:12:44,u553135818,컴퓨터,p10047670,240.93,V
2022-06-06 03:13:05,u543061390,식품,p10503245,29.6,V
2022-06-06 03:13:17,u519337346,식품,p55000003,169.86,V
2022-06-06 03:13:25,u536409277,컴퓨터,p82000610,69.47,V
2022-06-06 03:13:28,u567830136,패션,p36015870,676.95,V
2022-06-06 03:13:30,u541490177,식품,p41001260,348.79,V
2022-06-06 03:13:32,u539172485,패션,p23002010,205.41,V
2022-06-06 03:13:38,u537099664,식품,p12703498,40.93,V
2022-06-06 03:13:50,u519839608,자동차,p27023470,551.59,V
2022-06-06 03:13:51,u552383092,자동차,p14801910,540.3,V
2022-06-06 03:13:51,u512513230,식품,p10048580,131.66,V
2022-06-06 03:13:51,u523641202,식품,p13201206,424.72,V
2022-06-06 03:13:52,u512695995,컴퓨터,p88005430,7.18,V
2022-06-06 03:13:54,u531514640,식품,p16600216,66.93,V
2022-06-06 03:13:57,u530090931,패션,p25008270,450.43,V
2022-06-06 03:14:01,u561223082,식품,p10025320,566.04,V
2022-06-06 03:14:06,u567346360,식품,p26403324,241.19,V
2022-06-06 03:14:23,u515018199,식품,p15901906,12.05,V
2022-06-06 03:14:23,u513711929,식품,p54001100,33.21,V
2022-06-06 03:14:30,u561223082,식품,p10025320,566.04,C
2022-06-06 03:14:52,u561958259,식품,p11800015,351.33,V
2022-06-06 03:14:52,u553763413,패션,p27013900,1249.14,V
2022-06-06 03:15:04,u514126167,패션,p12708282,102.71,V
2022-06-06 03:15:04,u518273753,식품,p12703494,41.19,V
2022-06-06 03:15:28,u542760710,식품,p12701611,45.56,V
2022-06-06 03:15:28,u512383232,컴퓨터,p26205159,164.23,V
2022-06-06 03:15:29,u533767483,패션,p26300078,316.1,V
2022-06-06 03:15:34,u567391261,패션,p10048400,945.93,V
2022-06-06 03:15:37,u555027334,식품,p21411354,47.11,V
2022-06-06 03:15:54,u517225830,패션,p10051000,138.89,V
2022-06-06 03:16:32,u516626889,패션,p17300597,28.05,V
2022-06-06 03:16:40,u517250472,식품,p10052170,151.61,V
2022-06-06 03:16:45,u542121521,자동차,p13062850,1029.6,V
2022-06-06 03:16:46,u523614905,자동차,p16200375,2.93,V
2022-06-06 03:16:48,u548909208,패션,p12719522,55.34,V
2022-06-06 03:17:03,u513184364,패션,p10009780,300.91,V
2022-06-06 03:17:07,u542121521,자동차,p13062850,1029.6,V
2022-06-06 03:17:07,u550538850,패션,p63019690,43.88,V
2022-06-06 03:17:08,u513584571,식품,p12707153,32.69,V
2022-06-06 03:17:21,u552383092,식품,p14804290,257.38,V
2022-06-06 03:17:28,u516070251,컴퓨터,p12703361,65.64,V
2022-06-06 03:18:13,u513585592,식품,p10052170,151.61,V
2022-06-06 03:18:23,u536444936,패션,p10049030,120.96,V
2022-06-06 03:18:25,u567832799,식품,p10050790,128.68,V
2022-06-06 03:18:25,u523614905,패션,p79001940,73.1,V
2022-06-06 03:18:30,u514677166,패션,p10048390,167.06,V
2022-06-06 03:18:36,u517414184,식품,p11200064,8.75,V
2022-06-06 03:18:39,u543061390,패션,p37009120,118.15,V
2022-06-06 03:18:39,u542121521,자동차,p13063950,1286.78,V
2022-06-06 03:18:46,u530918918,자동차,p26201120,147.24,V
2022-06-06 03:18:53,u547031563,컴퓨터,p25008550,403.87,V
2022-06-06 03:19:07,u515968796,식품,p48200527,0.0,V
2022-06-06 03:19:13,u566522478,패션,p12301402,215.59,V
2022-06-06 03:19:27,u551883751,패션,p26012360,97.56,V
2022-06-06 03:19:27,u561200246,컴퓨터,p28721942,127.42,V
2022-06-06 03:19:36,u512677096,식품,p12015670,437.31,V
2022-06-06 03:19:47,u545014770,자동차,p37005800,327.65,V
2022-06-06 03:19:50,u535395266,자동차,p12711761,28.83,V
2022-06-06 03:20:01,u513584571,패션,p12718553,32.95,V
2022-06-06 03:20:20,u512387329,식품,p10043940,282.89,V
2022-06-06 03:20:47,u567450268,식품,p36006610,306.05,V
2022-06-06 03:21:06,u512387329,식품,p10037520,257.38,V
2022-06-06 03:21:57,u515421235,패션,p48039770,106.63,V
2022-06-06 03:21:58,u563776158,식품,p44005760,178.87,V
2022-06-06 03:22:02,u512804505,식품,p10051150,915.69,V
2022-06-06 03:22:06,u514313536,식품,p12703498,40.93,V
2022-06-06 03:22:13,u530918918,식품,p26201911,115.58,V
2022-06-06 03:22:38,u514719100,식품,p41003060,77.22,V
2022-06-06 03:22:46,u545014770,패션,p36013510,437.57,V
2022-06-06 03:23:00,u512940464,컴퓨터,p12701337,115.32,V
2022-06-06 03:23:20,u520389902,패션,p15100009,334.37,V
2022-06-06 03:23:24,u524380429,식품,p26400526,274.91,V
2022-06-06 03:23:25,u513584571,패션,p12718553,32.95,V
2022-06-06 03:23:27,u519027622,식품,p16500007,62.52,V
2022-06-06 03:23:32,u558481188,식품,p91013650,35.78,V
2022-06-06 03:23:32,u524380429,패션,p26400229,353.16,V
2022-06-06 03:23:45,u512552391,패션,p76000280,33.18,V
2022-06-06 03:23:55,u561200246,자동차,p28717643,129.22,V
2022-06-06 03:23:58,u566221138,식품,p40600065,12.33,V
2022-06-06 03:24:07,u516711328,식품,p27026680,595.1,V
2022-06-06 03:24:30,u527552204,식품,p12720098,48.65,V
2022-06-06 03:24:38,u567832799,자동차,p10029870,202.58,V
2022-06-06 03:24:42,u542347251,패션,p36013470,137.02,V
2022-06-06 03:24:56,u538950840,식품,p28100860,172.21,V
2022-06-06 03:25:01,u512743482,자동차,p12714112,38.87,V
2022-06-06 03:25:10,u560548461,식품,p36010060,215.35,V
2022-06-06 03:25:23,u520389902,자동차,p15100218,1891.94,V
2022-06-06 03:25:42,u515382424,식품,p10050080,93.95,V
2022-06-06 03:25:47,u566691105,패션,p10049030,120.96,V
2022-06-06 03:25:51,u553763413,패션,p27024940,900.9,V
2022-06-06 03:25:52,u512367534,패션,p38100291,5.28,V
2022-06-06 03:26:10,u512804505,식품,p10051290,1303.92,V
2022-06-06 03:26:19,u519027622,식품,p16500005,40.01,V
2022-06-06 03:26:38,u524380429,식품,p26400257,210.04,V
2022-06-06 03:26:44,u561738962,식품,p10044360,190.46,V
2022-06-06 03:26:48,u549029080,식품,p10052860,0.0,V
2022-06-06 03:27:05,u563921329,패션,p21401556,95.76,V
2022-06-06 03:27:23,u521613311,식품,p28004780,298.33,V
2022-06-06 03:27:43,u557790303,자동차,p89024910,23.97,V
2022-06-06 03:27:47,u561200246,식품,p28719075,82.63,V
2022-06-06 03:28:06,u555027334,식품,p26205276,123.3,V
2022-06-06 03:28:10,u538950840,식품,p28100860,172.21,V
2022-06-06 03:28:31,u512677096,식품,p13074010,308.63,V
2022-06-06 03:28:33,u565019007,식품,p36005910,93.52,V
2022-06-06 03:29:14,u527552204,식품,p12720072,68.34,V
2022-06-06 03:29:20,u565733505,패션,p27017540,292.31,V
2022-06-06 03:29:31,u518295118,식품,p10048730,361.3,V
2022-06-06 03:29:33,u557790303,자동차,p89024910,23.97,C
2022-06-06 03:29:36,u513395951,컴퓨터,p26404084,355.53,V
2022-06-06 03:29:41,u524380429,자동차,p26400226,371.7,V
2022-06-06 03:29:42,u562888333,컴퓨터,p57011660,144.15,V
2022-06-06 03:29:55,u567832799,식품,p10037710,231.38,V
2022-06-06 03:29:59,u515382424,식품,p10049040,107.6,V
2022-06-06 03:30:02,u515072624,패션,p12301194,59.18,V
2022-06-06 03:30:08,u565472954,식품,p67008470,772.19,V
2022-06-06 03:30:20,u517297209,식품,p62009820,35.75,V
2022-06-06 03:30:32,u564233025,자동차,p10041330,136.14,V
2022-06-06 03:30:33,u567834592,패션,p10030130,179.9,V
2022-06-06 03:30:51,u512513230,자동차,p10050540,69.24,V
2022-06-06 03:31:00,u515072624,패션,p12301194,59.18,V
2022-06-06 03:31:02,u519205811,자동차,p13100308,186.16,V
2022-06-06 03:31:07,u567346360,패션,p26403279,225.49,V
2022-06-06 03:31:18,u518686968,식품,p66010940,81.86,V
2022-06-06 03:31:20,u547031563,식품,p25011040,357.72,V
2022-06-06 03:31:25,u518387069,자동차,p13069490,540.04,V
2022-06-06 03:31:26,u524059616,자동차,p22000248,128.68,V
2022-06-06 03:31:27,u559025797,패션,p25015160,604.65,V
2022-06-06 03:31:35,u513852516,자동차,p10047660,240.74,V
2022-06-06 03:32:05,u515911018,패션,p23400012,23.71,V
2022-06-06 03:32:10,u563776158,식품,p44005760,178.87,V
2022-06-06 03:32:12,u513040391,식품,p69018880,133.59,V
2022-06-06 03:32:23,u524380429,식품,p26400236,227.29,V
2022-06-06 03:32:33,u512804505,식품,p10051290,1303.92,C
2022-06-06 03:32:36,u528100572,컴퓨터,p10048340,172.23,V
2022-06-06 03:32:54,u563776158,식품,p44004040,92.64,V
2022-06-06 03:32:57,u513239055,패션,p24012480,49.99,V
2022-06-06 03:32:58,u567830568,식품,p10046270,38.11,V
2022-06-06 03:33:03,u551881002,식품,p17900021,389.89,V
2022-06-06 03:33:03,u515823868,패션,p10501842,23.17,V
2022-06-06 03:33:10,u564233025,식품,p10047770,141.26,V
2022-06-06 03:33:15,u545496674,식품,p12708937,72.72,V
2022-06-06 03:33:20,u566872821,식품,p10025440,473.37,V
2022-06-06 03:33:25,u512858804,자동차,p28714397,94.98,V
2022-06-06 03:33:33,u518385429,식품,p40001690,102.94,V
2022-06-06 03:33:37,u535395266,자동차,p12711761,28.83,V
2022-06-06 03:33:48,u518686968,자동차,p65009900,110.57,V
2022-06-06 03:34:13,u516910137,컴퓨터,p10050030,231.19,V
2022-06-06 03:34:16,u516016692,패션,p21408704,135.14,V
2022-06-06 03:34:22,u521532131,컴퓨터,p28721264,82.63,V
2022-06-06 03:34:23,u516980587,자동차,p12709846,64.61,V
2022-06-06 03:34:56,u559025797,식품,p25006160,543.05,V
2022-06-06 03:35:06,u567346360,패션,p26400772,256.38,V
2022-06-06 03:35:08,u521532131,패션,p28713438,69.24,V
2022-06-06 03:35:08,u566928908,패션,p11600114,32.43,V
2022-06-06 03:35:09,u512550087,자동차,p10051660,305.75,V
2022-06-06 03:35:10,u551881002,컴퓨터,p17900278,271.05,V
2022-06-06 03:35:15,u566691105,식품,p10052170,151.61,V
2022-06-06 03:35:17,u565472954,식품,p67007420,411.59,V
2022-06-06 03:35:37,u518686968,식품,p30901033,27.03,V
2022-06-06 03:35:41,u547161125,자동차,p10035350,460.5,V
2022-06-06 03:35:42,u517297209,패션,p62010530,17.47,V
2022-06-06 03:35:48,u567213042,컴퓨터,p10048750,360.4,V
2022-06-06 03:35:58,u517152844,자동차,p12703005,45.05,V
2022-06-06 03:36:02,u521870970,식품,p18014250,566.04,V
2022-06-06 03:36:09,u514546439,자동차,p76004800,45.56,V
2022-06-06 03:36:25,u512971913,컴퓨터,p10048750,360.4,V
2022-06-06 03:36:50,u513001261,컴퓨터,p10051630,280.04,V
2022-06-06 03:36:50,u512804505,식품,p10051290,1303.92,V
2022-06-06 03:36:59,u520641382,식품,p26401671,118.15,V
2022-06-06 03:37:02,u567474946,식품,p12720094,37.84,V
2022-06-06 03:37:04,u567835340,컴퓨터,p10046590,714.28,V
2022-06-06 03:37:19,u552383092,컴퓨터,p97001200,22.37,V
2022-06-06 03:37:19,u562483320,식품,p10048330,170.05,V
2022-06-06 03:37:25,u519839608,자동차,p27017050,424.64,V
2022-06-06 03:37:30,u540101095,식품,p22700940,290.98,V
2022-06-06 03:37:31,u539551107,식품,p12300866,40.64,V
2022-06-06 03:37:34,u520990173,컴퓨터,p12705841,52.25,V
2022-06-06 03:37:35,u516747555,식품,p18019710,592.01,V
2022-06-06 03:37:55,u567834327,자동차,p12716622,50.04,V
2022-06-06 03:38:07,u567835340,컴퓨터,p10048720,269.72,V
2022-06-06 03:38:23,u560981564,컴퓨터,p10033090,823.08,V
2022-06-06 03:38:46,u559025797,식품,p25014190,488.82,V
