date,team,continent,H/A,oppenent,op_continent,scored_goal,conceded_goal,tournament,result
2021-09-07,Equatorial Guinea,Africa,Away,Mauritania,Africa,1,0,Others,Win
2021-09-07,Nigeria,Africa,Home,Cabo Verde,Africa,2,1,Others,Win
2021-09-07,Cabo Verde,Africa,Away,Nigeria,Africa,1,2,Others,Lose
2021-09-07,Mozambique,Africa,Home,Malawi,Africa,0,1,Others,Lose
2021-09-07,Malawi,Africa,Away,Mozambique,Africa,1,0,Others,Win
2021-09-07,Libya,Africa,Home,Angola,Africa,1,0,Others,Win
2021-09-07,Angola,Africa,Away,Libya,Africa,0,1,Others,Lose
2021-09-07,Zimbabwe,Africa,Home,Ethiopia,Africa,0,1,Others,Lose
2021-09-07,Ethiopia,Africa,Away,Zimbabwe,Africa,1,0,Others,Win
2021-09-07,Senegal,Africa,Home,Congo,Africa,3,1,Others,Win
2021-09-07,Congo,Africa,Away,Senegal,Africa,1,3,Others,Lose
2021-09-07,Sudan,Africa,Home,Guinea-Bissau,Africa,2,4,Others,Lose
2021-09-07,Guinea-Bissau,Africa,Away,Sudan,Africa,4,2,Others,Win
2021-09-07,Tanzania,Africa,Home,Madagascar,Africa,3,2,Others,Win
2021-09-07,Madagascar,Africa,Away,Tanzania,Africa,2,3,Others,Lose
2021-09-07,Syria,Asia,Home,United Arab Emirates,Asia,1,1,Others,Draw
2021-09-07,United Arab Emirates,Asia,Away,Syria,Asia,1,1,Others,Draw
2021-09-07,Lebanon,Asia,Home,Korea,Asia,0,1,Others,Lose
2021-09-07,Korea,Asia,Away,Lebanon,Asia,1,0,Others,Win
2021-09-07,IR Iran,Asia,Home,Iraq,Asia,3,0,Others,Win
2021-09-07,Iraq,Asia,Away,IR Iran,Asia,0,3,Others,Lose
2021-09-07,China PR,Asia,Home,Japan,Asia,0,1,Others,Lose
2021-09-07,Japan,Asia,Away,China PR,Asia,1,0,Others,Win
2021-09-07,Vietnam,Asia,Home,Australia,Oceania,0,1,Others,Lose
2021-09-07,Australia,Oceania,Away,Vietnam,Asia,1,0,Others,Win
2021-09-07,Saudi Arabia,Asia,Home,Oman,Asia,1,0,Others,Win
2021-09-07,Oman,Asia,Away,Saudi Arabia,Asia,0,1,Others,Lose
2021-09-07,Serbia,Europe,Home,Republic of Ireland,Europe,1,1,Others,Draw
2021-09-07,Republic of Ireland,Europe,Away,Serbia,Europe,1,1,Others,Draw
2021-09-07,Portugal,Europe,Home,Azerbaijan,Europe,3,0,Others,Win
2021-09-07,Azerbaijan,Europe,Away,Portugal,Europe,0,3,Others,Lose
2021-09-07,Kazakhstan,Europe,Home,Bosnia and Herzegovina,Europe,2,2,Others,Draw
2021-09-07,Bosnia and Herzegovina,Europe,Away,Kazakhstan,Europe,2,2,Others,Draw
2021-09-07,Finland,Europe,Home,France,Europe,0,2,Others,Lose
2021-09-07,France,Europe,Away,Finland,Europe,2,0,Others,Win
2021-09-07,Faroe Islands,Europe,Home,Moldova,Europe,2,1,Others,Win
2021-09-07,Moldova,Europe,Away,Faroe Islands,Europe,1,2,Others,Lose
2021-09-07,Austria,Europe,Home,Scotland,Europe,0,1,Others,Lose
2021-09-07,Scotland,Europe,Away,Austria,Europe,1,0,Others,Win
2021-09-07,Denmark,Europe,Home,Israel,Europe,5,0,Others,Win
2021-09-07,Israel,Europe,Away,Denmark,Europe,0,5,Others,Lose
2021-09-07,Montenegro,Europe,Home,Latvia,Europe,0,0,Others,Draw
2021-09-07,Latvia,Europe,Away,Montenegro,Europe,0,0,Others,Draw
2021-09-07,Netherlands,Europe,Home,Turkey,Europe,6,1,Others,Win
2021-09-07,Turkey,Europe,Away,Netherlands,Europe,1,6,Others,Lose
2021-09-07,Norway,Europe,Home,Gibraltar,Europe,5,1,Others,Win
2021-09-07,Gibraltar,Europe,Away,Norway,Europe,1,5,Others,Lose
2021-09-07,Slovenia,Europe,Home,Croatia,Europe,0,3,Others,Lose
2021-09-07,Croatia,Europe,Away,Slovenia,Europe,3,0,Others,Win
2021-09-07,Cyprus,Europe,Home,Slovakia,Europe,0,2,Others,Lose
2021-09-07,Slovakia,Europe,Away,Cyprus,Europe,2,0,Others,Win
2021-09-07,Russia,Europe,Home,Malta,Europe,2,0,Others,Win
2021-09-07,Malta,Europe,Away,Russia,Europe,0,2,Others,Lose
2021-09-08,Bulgaria,Europe,Home,Georgia,Europe,4,1,Frendly,Win
2021-09-08,Georgia,Europe,Away,Bulgaria,Europe,1,4,Frendly,Lose
2021-09-08,Czech Republic,Europe,Home,Ukraine,Europe,1,1,Frendly,Draw
2021-09-08,Ukraine,Europe,Away,Czech Republic,Europe,1,1,Frendly,Draw
2021-09-08,Guatemala,North America,Home,Nicaragua,North America,2,2,Frendly,Draw
2021-09-08,Nicaragua,North America,Away,Guatemala,North America,2,2,Frendly,Draw
2021-09-08,Spain,Europe,Home,Kosovo,Europe,2,0,Others,Win
2021-09-08,Kosovo,Europe,Away,Spain,Europe,0,2,Others,Lose
2021-09-08,Sweden,Europe,Home,Greece,Europe,1,2,Others,Lose
2021-09-08,Greece,Europe,Away,Sweden,Europe,2,1,Others,Win
2021-09-08,Switzerland,Europe,Home,Northern Ireland,Europe,0,0,Others,Draw
2021-09-08,Northern Ireland,Europe,Away,Switzerland,Europe,0,0,Others,Draw
2021-09-08,Lithuania,Europe,Home,Italy,Europe,0,5,Others,Lose
2021-09-08,Italy,Europe,Away,Lithuania,Europe,5,0,Others,Win
2021-09-08,Wales,Europe,Home,Estonia,Europe,0,0,Others,Draw
2021-09-08,Estonia,Europe,Away,Wales,Europe,0,0,Others,Draw
2021-09-08,Belarus,Europe,Home,Belgium,Europe,0,1,Others,Lose
2021-09-08,Belgium,Europe,Away,Belarus,Europe,1,0,Others,Win
2021-09-08,San Marino,Europe,Home,Albania,Europe,0,5,Others,Lose
2021-09-08,Albania,Europe,Away,San Marino,Europe,5,0,Others,Win
2021-09-08,Andorra,Europe,Home,Hungary,Europe,1,2,Others,Lose
2021-09-08,Hungary,Europe,Away,Andorra,Europe,2,1,Others,Win
2021-09-08,England,Europe,Home,Poland,Europe,1,1,Others,Draw
2021-09-08,Poland,Europe,Away,England,Europe,1,1,Others,Draw
2021-09-08,Germany,Europe,Home,Iceland,Europe,4,0,Others,Win
2021-09-08,Iceland,Europe,Away,Germany,Europe,0,4,Others,Lose
2021-09-08,Armenia,Europe,Home,Liechtenstein,Europe,1,1,Others,Draw
2021-09-08,Liechtenstein,Europe,Away,Armenia,Europe,1,1,Others,Draw
2021-09-08,North Macedonia,Europe,Home,Romania,Europe,0,0,Others,Draw
2021-09-08,Romania,Europe,Away,North Macedonia,Europe,0,0,Others,Draw
2021-09-08,Costa Rica,North America,Home,Jamaica,North America,1,1,Others,Draw
2021-09-08,Jamaica,North America,Away,Costa Rica,North America,1,1,Others,Draw
2021-09-08,Panama,North America,Home,Mexico,North America,1,1,Others,Draw
2021-09-08,Mexico,North America,Away,Panama,North America,1,1,Others,Draw
2021-09-08,Canada,North America,Home,El Salvador,North America,3,0,Others,Win
2021-09-08,El Salvador,North America,Away,Canada,North America,0,3,Others,Lose
2021-09-08,Honduras,North America,Home,USA,North America,1,4,Others,Lose
2021-09-08,USA,North America,Away,Honduras,North America,4,1,Others,Win
2021-09-09,Chile,South America,Home,Colombia,South America,1,3,Others,Lose
2021-09-09,Colombia,South America,Away,Chile,South America,3,1,Others,Win
2021-09-09,Paraguay,South America,Home,Venezuela,South America,2,1,Others,Win
2021-09-09,Venezuela,South America,Away,Paraguay,South America,1,2,Others,Lose
2021-09-09,Uruguay,South America,Home,Ecuador,South America,1,0,Others,Win
2021-09-09,Ecuador,South America,Away,Uruguay,South America,0,1,Others,Lose
2021-09-09,Bolivia,South America,Home,Argentina,South America,0,3,Others,Lose
2021-09-09,Argentina,South America,Away,Bolivia,South America,3,0,Others,Win
2021-09-09,Peru,South America,Home,Brazil,South America,0,2,Others,Lose
2021-09-09,Brazil,South America,Away,Peru,South America,2,0,Others,Win
2021-09-24,El Salvador,North America,Home,Guatemala,North America,0,2,Frendly,Lose
2021-09-24,Guatemala,North America,Away,El Salvador,North America,2,0,Frendly,Win
2021-09-30,Liberia,Africa,Home,Egypt,Africa,0,2,Frendly,Lose
2021-09-30,Egypt,Africa,Away,Liberia,Africa,2,0,Frendly,Win
2021-10-01,Bangladesh,Asia,Home,Sri Lanka,Asia,1,0,Others,Win
2021-10-01,Sri Lanka,Asia,Away,Bangladesh,Asia,0,1,Others,Lose
2021-10-01,Maldives,Africa,Home,Nepal,Asia,0,1,Others,Lose
2021-10-01,Nepal,Asia,Away,Maldives,Africa,1,0,Others,Win
2021-10-04,India,Asia,Home,Bangladesh,Asia,1,1,Others,Draw
2021-10-04,Bangladesh,Asia,Away,India,Asia,1,1,Others,Draw
2021-10-04,Nepal,Asia,Home,Sri Lanka,Asia,3,2,Others,Win
2021-10-04,Sri Lanka,Asia,Away,Nepal,Asia,2,3,Others,Lose
2021-10-06,Sudan,Africa,Home,Guinea,Africa,1,1,Others,Draw
2021-10-06,Guinea,Africa,Away,Sudan,Africa,1,1,Others,Draw
2021-10-06,Morocco,Africa,Home,Guinea-Bissau,Africa,5,0,Others,Win
2021-10-06,Guinea-Bissau,Africa,Away,Morocco,Africa,0,5,Others,Lose
2021-10-06,Curaçao,North America,Home,Bahrain,Asia,0,4,Frendly,Lose
2021-10-06,Bahrain,Asia,Away,Curaçao,North America,4,0,Frendly,Win
2021-10-06,Malaysia,Asia,Home,Jordan,Asia,0,4,Frendly,Lose
2021-10-06,Jordan,Asia,Away,Malaysia,Asia,4,0,Frendly,Win
2021-10-06,Sierra Leone,Africa,Home,South Sudan,Africa,1,1,Frendly,Draw
2021-10-06,South Sudan,Africa,Away,Sierra Leone,Africa,1,1,Frendly,Draw
2021-10-06,Italy,Europe,Home,Spain,Europe,1,2,Others,Lose
2021-10-06,Spain,Europe,Away,Italy,Europe,2,1,Others,Win
2021-10-07,Iraq,Asia,Home,Lebanon,Asia,0,0,Others,Draw
2021-10-07,Lebanon,Asia,Away,Iraq,Asia,0,0,Others,Draw
2021-10-07,Korea,Asia,Home,Syria,Asia,2,1,Others,Win
2021-10-07,Syria,Asia,Away,Korea,Asia,1,2,Others,Lose
2021-10-07,United Arab Emirates,Asia,Home,IR Iran,Asia,0,1,Others,Lose
2021-10-07,IR Iran,Asia,Away,United Arab Emirates,Asia,1,0,Others,Win
2021-10-07,Saudi Arabia,Asia,Home,Japan,Asia,1,0,Others,Win
2021-10-07,Japan,Asia,Away,Saudi Arabia,Asia,0,1,Others,Lose
2021-10-07,China PR,Asia,Home,Vietnam,Asia,3,2,Others,Win
2021-10-07,Vietnam,Asia,Away,China PR,Asia,2,3,Others,Lose
2021-10-07,Australia,Oceania,Home,Oman,Asia,3,1,Others,Win
2021-10-07,Oman,Asia,Away,Australia,Oceania,1,3,Others,Lose
2021-10-07,Costa Rica,North America,Home,Honduras,North America,0,0,Others,Draw
2021-10-07,Honduras,North America,Away,Costa Rica,North America,0,0,Others,Draw
2021-10-07,Jamaica,North America,Home,USA,North America,0,2,Others,Lose
2021-10-07,USA,North America,Away,Jamaica,North America,2,0,Others,Win
2021-10-07,Panama,North America,Home,El Salvador,North America,0,1,Others,Lose
2021-10-07,El Salvador,North America,Away,Panama,North America,1,0,Others,Win
2021-10-07,Mexico,North America,Home,Canada,North America,1,1,Others,Draw
2021-10-07,Canada,North America,Away,Mexico,North America,1,1,Others,Draw
2021-10-07,Zambia,Africa,Home,Equatorial Guinea,Africa,0,2,Others,Lose
2021-10-07,Equatorial Guinea,Africa,Away,Zambia,Africa,2,0,Others,Win
2021-10-07,Mauritania,Africa,Home,Tunisia,Africa,0,3,Others,Lose
2021-10-07,Tunisia,Africa,Away,Mauritania,Africa,3,0,Others,Win
2021-10-07,Cabo Verde,Africa,Home,Liberia,Africa,2,1,Others,Win
2021-10-07,Liberia,Africa,Away,Cabo Verde,Africa,1,2,Others,Lose
2021-10-07,Central African Republic,Africa,Home,Nigeria,Africa,1,0,Others,Win
2021-10-07,Nigeria,Africa,Away,Central African Republic,Africa,0,1,Others,Lose
2021-10-07,Uganda,Africa,Home,Rwanda,Africa,1,0,Others,Win
2021-10-07,Rwanda,Africa,Away,Uganda,Africa,0,1,Others,Lose
2021-10-07,Mali,Africa,Home,Kenya,Africa,5,0,Others,Win
2021-10-07,Kenya,Africa,Away,Mali,Africa,0,5,Others,Lose
2021-10-07,Madagascar,Africa,Home,Congo DR,Africa,0,2,Others,Lose
2021-10-07,Congo DR,Africa,Away,Madagascar,Africa,2,0,Others,Win
2021-10-07,Benin,Africa,Home,Tanzania,Africa,1,0,Others,Win
2021-10-07,Tanzania,Africa,Away,Benin,Africa,0,1,Others,Lose
2021-10-07,Bolivia,South America,Home,Ecuador,South America,0,3,Others,Lose
2021-10-07,Ecuador,South America,Away,Bolivia,South America,3,0,Others,Win
2021-10-07,Venezuela,South America,Home,Brazil,South America,1,3,Others,Lose
2021-10-07,Brazil,South America,Away,Venezuela,South America,3,1,Others,Win
2021-10-07,Argentina,South America,Home,Paraguay,South America,0,0,Others,Draw
2021-10-07,Paraguay,South America,Away,Argentina,South America,0,0,Others,Draw
2021-10-07,Chile,South America,Home,Peru,South America,0,2,Others,Lose
2021-10-07,Peru,South America,Away,Chile,South America,2,0,Others,Win
2021-10-07,Colombia,South America,Home,Uruguay,South America,0,0,Others,Draw
2021-10-07,Uruguay,South America,Away,Colombia,South America,0,0,Others,Draw
2021-10-07,Chinese Taipei,Asia,Home,Indonesia,Asia,1,2,Others,Lose
2021-10-07,Indonesia,Asia,Away,Chinese Taipei,Asia,2,1,Others,Win
2021-10-07,India,Asia,Home,Sri Lanka,Asia,0,0,Others,Draw
2021-10-07,Sri Lanka,Asia,Away,India,Asia,0,0,Others,Draw
2021-10-07,Maldives,Africa,Home,Bangladesh,Asia,2,0,Others,Win
2021-10-07,Bangladesh,Asia,Away,Maldives,Africa,0,2,Others,Lose
2021-10-07,Belgium,Europe,Home,France,Europe,2,3,Others,Lose
2021-10-07,France,Europe,Away,Belgium,Europe,3,2,Others,Win
2021-10-08,Czech Republic,Europe,Home,Wales,Europe,2,2,Others,Draw
2021-10-08,Wales,Europe,Away,Czech Republic,Europe,2,2,Others,Draw
2021-10-08,Belarus,Europe,Home,Estonia,Europe,0,2,Others,Lose
2021-10-08,Estonia,Europe,Away,Belarus,Europe,2,0,Others,Win
2021-10-08,Gibraltar,Europe,Home,Montenegro,Europe,0,3,Others,Lose
2021-10-08,Montenegro,Europe,Away,Gibraltar,Europe,3,0,Others,Win
2021-10-08,Netherlands,Europe,Home,Latvia,Europe,1,0,Others,Win
2021-10-08,Latvia,Europe,Away,Netherlands,Europe,0,1,Others,Lose
2021-10-08,Norway,Europe,Home,Turkey,Europe,1,1,Others,Draw
2021-10-08,Turkey,Europe,Away,Norway,Europe,1,1,Others,Draw
2021-10-08,Slovenia,Europe,Home,Malta,Europe,4,0,Others,Win
2021-10-08,Malta,Europe,Away,Slovenia,Europe,0,4,Others,Lose
2021-10-08,Croatia,Europe,Home,Cyprus,Europe,3,0,Others,Win
2021-10-08,Cyprus,Europe,Away,Croatia,Europe,0,3,Others,Lose
2021-10-08,Slovakia,Europe,Home,Russia,Europe,0,1,Others,Lose
2021-10-08,Russia,Europe,Away,Slovakia,Europe,1,0,Others,Win
2021-10-08,Iceland,Europe,Home,Armenia,Europe,1,1,Others,Draw
2021-10-08,Armenia,Europe,Away,Iceland,Europe,1,1,Others,Draw
2021-10-08,Germany,Europe,Home,Romania,Europe,2,1,Others,Win
2021-10-08,Romania,Europe,Away,Germany,Europe,1,2,Others,Lose
2021-10-08,North Macedonia,Europe,Home,Liechtenstein,Europe,4,0,Others,Win
2021-10-08,Liechtenstein,Europe,Away,North Macedonia,Europe,0,4,Others,Lose
2021-10-08,Niger,Africa,Home,Algeria,Africa,1,6,Others,Lose
2021-10-08,Algeria,Africa,Away,Niger,Africa,6,1,Others,Win
2021-10-08,Burkina Faso,Africa,Home,Djibouti,Africa,4,0,Others,Win
2021-10-08,Djibouti,Africa,Away,Burkina Faso,Africa,0,4,Others,Lose
2021-10-08,Côte d'Ivoire,Africa,Home,Malawi,Africa,3,0,Others,Win
2021-10-08,Malawi,Africa,Away,Côte d'Ivoire,Africa,0,3,Others,Lose
2021-10-08,Mozambique,Africa,Home,Cameroon,Africa,1,3,Others,Lose
2021-10-08,Cameroon,Africa,Away,Mozambique,Africa,3,1,Others,Win
2021-10-08,Angola,Africa,Home,Gabon,Africa,3,1,Others,Win
2021-10-08,Gabon,Africa,Away,Angola,Africa,1,3,Others,Lose
2021-10-08,Egypt,Africa,Home,Libya,Africa,1,0,Others,Win
2021-10-08,Libya,Africa,Away,Egypt,Africa,0,1,Others,Lose
2021-10-09,Republic of Ireland,Europe,Home,Azerbaijan,Europe,3,0,Others,Win
2021-10-09,Azerbaijan,Europe,Away,Republic of Ireland,Europe,0,3,Others,Lose
2021-10-09,Luxembourg,Europe,Home,Serbia,Europe,0,1,Others,Lose
2021-10-09,Serbia,Europe,Away,Luxembourg,Europe,1,0,Others,Win
2021-10-09,Sweden,Europe,Home,Kosovo,Europe,3,0,Others,Win
2021-10-09,Kosovo,Europe,Away,Sweden,Europe,0,3,Others,Lose
2021-10-09,Georgia,Europe,Home,Greece,Europe,0,2,Others,Lose
2021-10-09,Greece,Europe,Away,Georgia,Europe,2,0,Others,Win
2021-10-09,Lithuania,Europe,Home,Bulgaria,Europe,3,1,Others,Win
2021-10-09,Bulgaria,Europe,Away,Lithuania,Europe,1,3,Others,Lose
2021-10-09,Switzerland,Europe,Home,Northern Ireland,Europe,2,0,Others,Win
2021-10-09,Northern Ireland,Europe,Away,Switzerland,Europe,0,2,Others,Lose
2021-10-09,Finland,Europe,Home,Ukraine,Europe,1,2,Others,Lose
2021-10-09,Ukraine,Europe,Away,Finland,Europe,2,1,Others,Win
2021-10-09,Kazakhstan,Europe,Home,Bosnia and Herzegovina,Europe,0,2,Others,Lose
2021-10-09,Bosnia and Herzegovina,Europe,Away,Kazakhstan,Europe,2,0,Others,Win
2021-10-09,Scotland,Europe,Home,Israel,Europe,3,2,Others,Win
2021-10-09,Israel,Europe,Away,Scotland,Europe,2,3,Others,Lose
2021-10-09,Austria,Europe,Home,Faroe Islands,Europe,2,0,Others,Win
2021-10-09,Faroe Islands,Europe,Away,Austria,Europe,0,2,Others,Lose
2021-10-09,Denmark,Europe,Home,Moldova,Europe,4,0,Others,Win
2021-10-09,Moldova,Europe,Away,Denmark,Europe,0,4,Others,Lose
2021-10-09,England,Europe,Home,Andorra,Europe,5,0,Others,Win
2021-10-09,Andorra,Europe,Away,England,Europe,0,5,Others,Lose
2021-10-09,Albania,Europe,Home,Hungary,Europe,1,0,Others,Win
2021-10-09,Hungary,Europe,Away,Albania,Europe,0,1,Others,Lose
2021-10-09,Poland,Europe,Home,San Marino,Europe,5,0,Others,Win
2021-10-09,San Marino,Europe,Away,Poland,Europe,0,5,Others,Lose
2021-10-09,South Africa,Africa,Home,Ethiopia,Africa,3,1,Others,Win
2021-10-09,Ethiopia,Africa,Away,South Africa,Africa,1,3,Others,Lose
2021-10-09,Zimbabwe,Africa,Home,Ghana,Africa,1,3,Others,Lose
2021-10-09,Ghana,Africa,Away,Zimbabwe,Africa,3,1,Others,Win
2021-10-09,Togo,Africa,Home,Congo,Africa,1,1,Others,Draw
2021-10-09,Congo,Africa,Away,Togo,Africa,1,1,Others,Draw
2021-10-09,Senegal,Africa,Home,Namibia,Africa,4,1,Others,Win
2021-10-09,Namibia,Africa,Away,Senegal,Africa,1,4,Others,Lose
2021-10-09,Guinea,Africa,Home,Sudan,Africa,2,2,Others,Draw
2021-10-09,Sudan,Africa,Away,Guinea,Africa,2,2,Others,Draw
2021-10-09,New Zealand,Oceania,Home,Curaçao,North America,2,1,Frendly,Win
2021-10-09,Curaçao,North America,Away,New Zealand,Oceania,1,2,Frendly,Lose
2021-10-09,Sierra Leone,Africa,Home,Gambia,Africa,2,1,Frendly,Win
2021-10-09,Gambia,Africa,Away,Sierra Leone,Africa,1,2,Frendly,Lose
2021-10-09,Qatar,Asia,Home,Portugal,Europe,0,3,Frendly,Lose
2021-10-09,Portugal,Europe,Away,Qatar,Asia,3,0,Frendly,Win
2021-10-09,Uzbekistan,Asia,Home,Malaysia,Asia,5,1,Frendly,Win
2021-10-09,Malaysia,Asia,Away,Uzbekistan,Asia,1,5,Frendly,Lose
2021-10-09,Cambodia,Asia,Home,Guam,Asia,1,0,Others,Win
2021-10-09,Guam,Asia,Away,Cambodia,Asia,0,1,Others,Lose
2021-10-09,Guinea-Bissau,Africa,Home,Morocco,Africa,0,3,Others,Lose
2021-10-09,Morocco,Africa,Away,Guinea-Bissau,Africa,3,0,Others,Win
2021-10-10,El Salvador,North America,Home,Costa Rica,North America,1,2,Others,Lose
2021-10-10,Costa Rica,North America,Away,El Salvador,North America,2,1,Others,Win
2021-10-10,Canada,North America,Home,Jamaica,North America,0,0,Others,Draw
2021-10-10,Jamaica,North America,Away,Canada,North America,0,0,Others,Draw
2021-10-10,Panama,North America,Home,USA,North America,1,0,Others,Win
2021-10-10,USA,North America,Away,Panama,North America,0,1,Others,Lose
2021-10-10,Honduras,North America,Home,Mexico,North America,0,3,Others,Lose
2021-10-10,Mexico,North America,Away,Honduras,North America,3,0,Others,Win
2021-10-10,Zambia,Africa,Home,Equatorial Guinea,Africa,1,1,Others,Draw
2021-10-10,Equatorial Guinea,Africa,Away,Zambia,Africa,1,1,Others,Draw
2021-10-10,Tunisia,Africa,Home,Mauritania,Africa,0,0,Others,Draw
2021-10-10,Mauritania,Africa,Away,Tunisia,Africa,0,0,Others,Draw
2021-10-10,Central African Republic,Africa,Home,Nigeria,Africa,0,2,Others,Lose
2021-10-10,Nigeria,Africa,Away,Central African Republic,Africa,2,0,Others,Win
2021-10-10,Liberia,Africa,Home,Cabo Verde,Africa,0,1,Others,Lose
2021-10-10,Cabo Verde,Africa,Away,Liberia,Africa,1,0,Others,Win
2021-10-10,Kenya,Africa,Home,Mali,Africa,0,1,Others,Lose
2021-10-10,Mali,Africa,Away,Kenya,Africa,1,0,Others,Win
2021-10-10,Rwanda,Africa,Home,Uganda,Africa,0,1,Others,Lose
2021-10-10,Uganda,Africa,Away,Rwanda,Africa,1,0,Others,Win
2021-10-10,Tanzania,Africa,Home,Benin,Africa,1,0,Others,Win
2021-10-10,Benin,Africa,Away,Tanzania,Africa,0,1,Others,Lose
2021-10-10,Congo DR,Africa,Home,Madagascar,Africa,0,1,Others,Lose
2021-10-10,Madagascar,Africa,Away,Congo DR,Africa,1,0,Others,Win
2021-10-10,Peru,South America,Home,Bolivia,South America,0,1,Others,Lose
2021-10-10,Bolivia,South America,Away,Peru,South America,1,0,Others,Win
2021-10-10,Colombia,South America,Home,Brazil,South America,0,0,Others,Draw
2021-10-10,Brazil,South America,Away,Colombia,South America,0,0,Others,Draw
2021-10-10,Venezuela,South America,Home,Ecuador,South America,2,1,Others,Win
2021-10-10,Ecuador,South America,Away,Venezuela,South America,1,2,Others,Lose
2021-10-10,Uruguay,South America,Home,Argentina,South America,0,3,Others,Lose
2021-10-10,Argentina,South America,Away,Uruguay,South America,3,0,Others,Win
2021-10-10,Paraguay,South America,Home,Chile,South America,0,2,Others,Lose
2021-10-10,Chile,South America,Away,Paraguay,South America,2,0,Others,Win
2021-10-10,Maldives,Africa,Home,Sri Lanka,Asia,1,0,Others,Win
2021-10-10,Sri Lanka,Asia,Away,Maldives,Africa,0,1,Others,Lose
2021-10-10,Nepal,Asia,Home,India,Asia,0,1,Others,Lose
2021-10-10,India,Asia,Away,Nepal,Asia,1,0,Others,Win
2021-10-10,Italy,Europe,Home,Belgium,Europe,2,1,Others,Win
2021-10-10,Belgium,Europe,Away,Italy,Europe,1,2,Others,Lose
2021-10-10,France,Europe,Home,Spain,Europe,2,1,Others,Win
2021-10-10,Spain,Europe,Away,France,Europe,1,2,Others,Lose
2021-10-11,Czech Republic,Europe,Home,Belarus,Europe,2,0,Others,Win
2021-10-11,Belarus,Europe,Away,Czech Republic,Europe,0,2,Others,Lose
2021-10-11,Estonia,Europe,Home,Wales,Europe,0,1,Others,Lose
2021-10-11,Wales,Europe,Away,Estonia,Europe,1,0,Others,Win
2021-10-11,Netherlands,Europe,Home,Gibraltar,Europe,6,0,Others,Win
2021-10-11,Gibraltar,Europe,Away,Netherlands,Europe,0,6,Others,Lose
2021-10-11,Norway,Europe,Home,Montenegro,Europe,2,0,Others,Win
2021-10-11,Montenegro,Europe,Away,Norway,Europe,0,2,Others,Lose
2021-10-11,Turkey,Europe,Home,Latvia,Europe,2,1,Others,Win
2021-10-11,Latvia,Europe,Away,Turkey,Europe,1,2,Others,Lose
2021-10-11,Cyprus,Europe,Home,Malta,Europe,2,2,Others,Draw
2021-10-11,Malta,Europe,Away,Cyprus,Europe,2,2,Others,Draw
